trait	locus_id	candidate_gene_id	lead_snps	min_p_value	min_q_value_bh	best_significance_rank	best_relation	min_distance_to_gene_bp	has_ridge_attribution_support	gene_description	gene_biotype	annotation_source	best_significance_class	functional_keyword_class
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L016	Zm00001d033259	1	7.314534e-07	0.00974569004736	1	gene_body	0	False	DNA repair protein recA homolog 1 chloroplastic	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L068	Zm00001d008827	1	1.366523e-06	0.017069238793	1	cis_window	654	False	Probable choline kinase 2	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L060	Zm00001d020487	1	1.57361e-06	0.0184997294211764	1	promoter	0	False	ARM repeat superfamily protein	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L072	Zm00001d010175	1	2.345889e-06	0.0246757890517894	1	gene_body	0	True	Ethylene-responsive transcription factor ABR1	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	hormone_stress_regulatory
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L045	Zm00001d013603	1	2.706665e-06	0.0263741397942857	1	gene_body	0	True	Type IV inositol polyphosphate 5-phosphatase 7	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L047	Zm00001d013958	1	2.77128e-06	0.0263741397942857	1	cis_window	360	False		protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L033	Zm00001d050350	1	2.923328e-06	0.0265565745803636	1	nearest	51226	False		protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L047	Zm00001d013937	1	3.828349e-06	0.03157419420032	1	gene_body	0	False	Protochlorophyllide reductase C chloroplastic	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L078	Zm00001d025421	1	3.949618e-06	0.03157419420032	1	cis_window	1773	True	F-box protein 7	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L046	Zm00001d013868	1	4.265155e-06	0.0327852622184615	1	gene_body	0	True	CDPK-related kinase 3	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L010	Zm00001d030663	1	4.526805e-06	0.0335077459288888	1	nearest	26910	False	DNAJ heat shock N-terminal domain-containing protein	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L006	Zm00001d028797	1	5.520763e-06	0.0380468141423448	1	gene_body	0	False	Laccase-13	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L001	Zm00001d027934	1	6.086646e-06	0.0395042654673548	1	gene_body	0	True	 leucine-rich transmembrane protein kinase1	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	transport_membrane
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L035	Zm00001d051431	1	6.127573e-06	0.0395042654673548	1	gene_body	0	False	Serine/threonine-protein kinase WNK8	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L014	Zm00001d032744	1	7.985239e-06	0.0493903047867428	1	gene_body	0	False	Protein NRT1/ PTR FAMILY 5.2	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L038	Zm00001d052227	1	8.5806e-06	0.0493903047867428	1	cis_window	6066	True	 trehalose-6-phosphate phosphatase4	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L045	Zm00001d013638	1	8.649531e-06	0.0493903047867428	1	cis_window	102	False	Cation/calcium exchanger 2	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L030	Zm00001d049579	1	9.23033e-06	0.0512426897911111	2	cis_window	2601	False	Tyrosine--tRNA ligase 1 cytoplasmic	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	suggestive_1e_5	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L045	Zm00001d013644	1	1.005613e-05	0.0543183220886486	3	gene_body	0	False	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase 1	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L021	Zm00001d005018	1	1.099743e-05	0.0568751156495238	3	gene_body	0	True	Protein DETOXIFICATION 21	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L077	Zm00001d025208	1	1.133169e-05	0.0568751156495238	3	cis_window	13	False	myosin heavy chain-related	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L057	Zm00001d020124	1	1.148188e-05	0.0568751156495238	3	gene_body	0	False		protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L071	Zm00001d009653	1	1.185573e-05	0.0568751156495238	3	nearest	88055	False	60S acidic ribosomal protein P2A  	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L015	Zm00001d033150	1	1.195238e-05	0.0568751156495238	3	cis_window	294	False		protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L057	Zm00001d020117	1	1.230243e-05	0.0571794058158139	3	gene_body	0	False	Pi15	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L040	Zm00001d053548	1	1.3115e-05	0.0595707145454545	3	gene_body	0	False	Shaggy-related protein kinase iota	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L046	Zm00001d013849	1	1.478704e-05	0.0656728592497777	3	cis_window	5032	True	Trihelix transcription factor GT-2	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	hormone_stress_regulatory
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L051	Zm00001d017365	1	1.512216e-05	0.0657011828034782	3	gene_body	0	False	Vacuolar protein-sorting protein bro1  	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L059	Zm00001d020417	1	1.736239e-05	0.070815873792653	3	promoter	0	False	Encodes a protein whose expression is responsive to nematode infection.	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L027	Zm00001d048903	1	1.871597e-05	0.0714517028918518	3	cis_window	143	True	Acidic endochitinase	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L064	Zm00001d021221	1	1.893573e-05	0.0714517028918518	3	gene_body	0	False	Protein binding protein  	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L002	Zm00001d028606	1	1.92439e-05	0.0714517028918518	3	cis_window	6419	False	Oxysterol-binding protein-related protein 3B	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	fatty_acid_lipid
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L073	Zm00001d011285	1	1.930586e-05	0.0714517028918518	3	promoter	0	False	photosystem II light harvesting complex gene B1B2	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L042	Zm00001d053954	1	2.138371e-05	0.0777029590138181	3	gene_body	0	False	RNA polymerase II transcription factor B subunit 4	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	hormone_stress_regulatory
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L048	Zm00001d013983	1	2.394718e-05	0.0825170276910344	3	gene_body	0	True	LysM domain containing protein  	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L069	Zm00001d008858	1	2.474797e-05	0.08325101608	3	gene_body	0	False	Whole genome shotgun sequence of line PN40024 scaffold_2.assembly12x (Fragment)	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L058	Zm00001d020206	1	2.793312e-05	0.089875680385	3	cis_window	7010	False	3-ketoacyl-CoA synthase  	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	fatty_acid_lipid
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L039	Zm00001d053429	1	3.287125e-05	0.1005447908847058	3	gene_body	0	False	DNA binding protein  	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L062	Zm00001d020550	1	3.35837e-05	0.1005447908847058	3	cis_window	84	False		protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L057	Zm00001d020112	1	3.420986e-05	0.1005447908847058	3	nearest	24952	False	Pi15	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L013	Zm00001d031701	1	3.483012e-05	0.1008841806191304	3	cis_window	3979	False	60S ribosomal protein L38	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L054	Zm00001d019001	1	3.781499e-05	0.1079650377348571	3	gene_body	0	False	F-box domain containing protein  	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L057	Zm00001d020134	1	4.020584e-05	0.1103915567013698	3	gene_body	0	False	ABC transporter G family member 40	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	transport_membrane
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L050	Zm00001d016770	1	4.032195e-05	0.1103915567013698	3	gene_body	0	False	Exosome complex component RRP45B	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L036	Zm00001d051925	1	4.280167e-05	0.1155968994529729	3	gene_body	0	False	Receptor-like serine/threonine-protein kinase ALE2	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L031	Zm00001d049709	1	4.7833e-05	0.1241521045194805	3	gene_body	0	False	Polyneuridine-aldehyde esterase  	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L037	Zm00001d052034	1	5.08942e-05	0.1287533067746835	3	gene_body	0	False	Thioredoxin H-type 2	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L052	Zm00001d017493	1	5.429723e-05	0.135645339986	3	cis_window	3223	False	Expansin-B4	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L061	Zm00001d020526	1	5.976658e-05	0.1439121640057831	3	gene_body	0	False		protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L057	Zm00001d020100	1	6.475406e-05	0.1504824118065116	3	nearest	70880	False	 protein phosphatase homolog6	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L019	Zm00001d003657	1	6.596761e-05	0.1515404903926437	3	gene_body	0	False	Protein SCARECROW	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L020	Zm00001d004997	1	6.988225e-05	0.1569256961348314	3	gene_body	0	False	Ubiquinol-cytochrome c reductase complex 8.0 kDa protein  	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L017	Zm00001d001909	1	8.082521e-05	0.1794822574417778	3	promoter	0	False	Alternative oxidase  	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L065	Zm00001d022462	1	8.398023e-05	0.1844390422734065	3	gene_body	0	False	60S ribosomal protein L18-3	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L063	Zm00001d021162	1	8.496957e-05	0.1845834606730435	3	gene_body	0	True	polymerase delta 4	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L009	Zm00001d030130	1	8.715372e-05	0.1869656069191489	3	promoter	0	False	LrgB-like family protein  	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L041	Zm00001d053802	1	8.793715e-05	0.1869656069191489	3	cis_window	1172	True	Pentatricopeptide repeat-containing protein 	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L021	Zm00001d005036	1	9.414665e-05	0.1939665034928	3	gene_body	0	False	Serine/threonine-protein kinase 	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L027	Zm00001d048899	1	9.574784e-05	0.1939665034928	3	gene_body	0	False	HVA22-like protein a	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L024	Zm00001d042958	1	9.705313e-05	0.1939665034928	3	promoter	0	False	CCT motif family protein	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L028	Zm00001d049140	1	0.0001026088	0.1988017120152381	3	gene_body	0	False	Calmodulin-interacting protein 111	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L053	Zm00001d036949	1	0.000103064	0.1988017120152381	3	nearest	38851	False	Serine/threonine-protein phosphatase PP2A-5 catalytic subunit	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L026	Zm00001d043428	1	0.0001044461	0.1988017120152381	3	gene_body	0	False	Callose synthase 11	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L025	Zm00001d043280	1	0.0001093709	0.2005037475714285	3	gene_body	0	False	Regulator of chromosome condensation (RCC1) family protein	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L075	Zm00001d047102	1	0.0001096039	0.2005037475714285	3	cis_window	439	False	Zinc finger protein ZAT9	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L007	Zm00001d028995	1	0.0001107851	0.2005037475714285	3	gene_body	0	True	Arabidopsis NAC domain containing protein 87	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	hormone_stress_regulatory
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L005	Zm00001d028751	1	0.0001117668	0.2005037475714285	3	cis_window	15	False	Protein ESKIMO 1	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L057	Zm00001d020103	1	0.000112363	0.2005037475714285	3	gene_body	0	False	Pentatricopeptide repeat-containing protein 	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L064	Zm00001d021216	1	0.0001197354	0.2099108605473684	3	gene_body	0	False	Protein DETOXIFICATION 50	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L021	Zm00001d005023	1	0.0001221169	0.2099373312528926	3	cis_window	244	False	40S ribosomal protein S16  	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L055	Zm00001d019136	1	0.0001241248	0.2099373312528926	3	nearest	72390	False	Probable protein phosphatase 2C 33	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L017	Zm00001d001899	1	0.0001266951	0.2099373312528926	3	gene_body	0	False	 acidic ribosomal protein P2a-3	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L023	Zm00001d039380	1	0.0001271036	0.2099373312528926	3	gene_body	0	False	Probable pre-mRNA-splicing factor ATP-dependent RNA helicase DEAH9	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L022	Zm00001d006214	1	0.0001290998	0.2114866363016393	3	gene_body	0	False	Lon protease homolog 2 peroxisomal	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L034	Zm00001d051130	1	0.0001331003	0.2162674272910569	3	cis_window	4351	False	Long-chain-alcohol oxidase FAO4B	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L056	Zm00001d020054	1	0.0001374895	0.2190098183619047	3	gene_body	0	False		protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L053	Zm00001d036925	1	0.0001380756	0.2190098183619047	3	cis_window	40	False	Protein kinase Kelch repeat:Kelch  	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L018	Zm00001d002115	1	0.0001422927	0.2235290969353845	3	gene_body	0	False	Microtubule-associated protein RP/EB family member 1B	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L008	Zm00001d029031	1	0.0001436692	0.2235290969353845	3	gene_body	0	False	Cytochrome P450 CYP714B3  	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L032	Zm00001d050259	1	0.0001518346	0.2297664489599999	3	cis_window	2576	False	ABC transporter A family member 7	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	transport_membrane
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L034	Zm00001d051139	1	0.0001536492	0.2297664489599999	3	gene_body	0	False	RNA-binding (RRM/RBD/RNP motifs) family protein	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L026	Zm00001d043449	1	0.0001547039	0.2297664489599999	3	gene_body	0	False	RNA-binding S4 domain-containing protein	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L029	Zm00001d049533	1	0.0001552041	0.2297664489599999	3	gene_body	0	False	SPFH/Band 7/PHB domain-containing membrane-associated protein family	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	transport_membrane
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L004	Zm00001d028726	1	0.0001584473	0.2328429675647058	3	gene_body	0	False	 protein disulfide isomerase9	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L076	Zm00001d048403	1	0.0001686353	0.2404984893730496	3	gene_body	0	False	Proteasome subunit alpha type  	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L003	Zm00001d028696	1	0.0001696736	0.2404984893730496	3	gene_body	0	False	Expressed protein;  protein	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L011	Zm00001d030694	1	0.0001724892	0.2427676165859155	3	promoter	0	False	Thaumatin-like protein  	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L067	Zm00001d008570	1	0.0001794964	0.2493095344666666	3	gene_body	0	False	Protein SAR DEFICIENT 1	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L074	Zm00001d045000	1	0.0001796322	0.2493095344666666	3	cis_window	891	False	40S ribosomal protein S17-4  	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L044	Zm00001d013371	1	0.0001823428	0.2512562440707483	3	gene_body	0	False		protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_2	agri_aa_oil__Oil_C18_2__L043	Zm00001d012826	1	0.00018364	0.2512562440707483	3	gene_body	0	False	Exosome complex exonuclease RRP46 homolog	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C200_C220	agri_aa_oil__Oil_C200_C220__L043	Zm00001d036982	2	2.348284e-25	4.69318647104e-20	0	cis_window	10	True	 linoleic acid1	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	bonferroni_0_05	fatty_acid_lipid
agri_aa_oil__Oil_C200_C220	agri_aa_oil__Oil_C200_C220__L043	Zm00001d036956	1	5.643947e-10	1.127976671632e-05	0	gene_body	0	True	Tetraspanin-2	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	bonferroni_0_05	
agri_aa_oil__Oil_C200_C220	agri_aa_oil__Oil_C200_C220__L057	Zm00001d009152	1	4.094131e-09	7.438514955781817e-05	0	cis_window	212	True	Pectin acetylesterase 12	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	bonferroni_0_05	
agri_aa_oil__Oil_C200_C220	agri_aa_oil__Oil_C200_C220__L057	Zm00001d009147	1	3.335025e-08	0.0004760891117142	0	gene_body	0	True	CONTAINS InterPro DOMAIN/s: NEFA-interacting nuclear protein NIP30 N-terminal (InterPro:IPR019331); Has 398 Blast hits to 395 proteins in 139 species: Archae - 0; Bacteria - 6; Metazoa - 193; Fungi - 83; Plants - 36; Viruses - 0; Other Eukaryotes - /.../ource: NCBI BLink).	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	bonferroni_0_05	
agri_aa_oil__Oil_C200_C220	agri_aa_oil__Oil_C200_C220__L005	Zm00001d028743	1	9.428143e-08	0.00117766934213	0	nearest	26314	False		protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	bonferroni_0_05	
agri_aa_oil__Oil_C200_C220	agri_aa_oil__Oil_C200_C220__L043	Zm00001d036972	1	1.262905e-07	0.0014847008334117	0	gene_body	0	False	Putative leucine-rich repeat receptor-like protein kinase family protein  	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	bonferroni_0_05	
agri_aa_oil__Oil_C200_C220	agri_aa_oil__Oil_C200_C220__L043	Zm00001d036949	1	7.102961e-07	0.00709784686808	1	gene_body	0	False	Serine/threonine-protein phosphatase PP2A-5 catalytic subunit	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C200_C220	agri_aa_oil__Oil_C200_C220__L029	Zm00001d050310	1	1.179442e-06	0.0112246933500952	1	promoter	0	False	Homeodomain leucine zipper protein CPHB-5; Putative homeobox DNA-binding and leucine zipper domain family protein  	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C200_C220	agri_aa_oil__Oil_C200_C220__L055	Zm00001d008825	1	2.241503e-06	0.020362628344	1	cis_window	789	False		protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C200_C220	agri_aa_oil__Oil_C200_C220__L066	Zm00001d012510	1	3.499668e-06	0.0304099846873043	1	gene_body	0	False	Putative cytochrome P450 superfamily protein  	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C200_C220	agri_aa_oil__Oil_C200_C220__L013	Zm00001d034754	1	4.268773e-06	0.0355474956953333	1	gene_body	0	False	DUF4378 domain protein	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
